pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
S1081.4340	sRNA_5UTR	S1081	new_2930473_2930793_c	na	0.02	0.983523729256345
yerD.1023	CDS	yerD	BSU_06590	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Membrane proteins, Poorly characterized/ putative enzymes	0.02	0.984589148470519
yocK.2915	CDS	yocK	BSU_19240	General stress proteins (controlled by SigB)	0.02	0.984589148470519
cypC.343	CDS	cypC	BSU_02100	Electron transport/ other, Lipid metabolism/ other, General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	-0.02	0.987164124564105
mblK.1596	CDS	mblK	BSU_10750	Poorly characterized/ putative enzymes, Other genes	0.02	0.984589148470519
yfjC.1233	CDS	yfjC	BSU_08150	Proteins of unknown function, Phosphorylation on a Ser residue	-0.02	0.988579394261335
yfjR.1209	CDS	yfjR	BSU_07990	Poorly characterized/ putative enzymes, Phosphorylation on either a Ser, Thr or Tyr residue	0.02	0.983412556615375
gamA.381	CDS	gamA	BSU_02360	Utilization of cell wall components, Utilization of amino sugars, Utilization of amino sugars	0.02	0.987164124564105
yhxA.1381	CDS	yhxA	BSU_09260	Poorly characterized/ putative enzymes	-0.02	0.983412556615375
defB.2176	CDS	defB	BSU_14560	Conversion of S-methyl cysteine to cysteine	0.02	0.983412556615375
yciB.533	CDS	yciB	BSU_03350	Membrane proteins, Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan	-0.02	0.981938528031198
grpE.3837	CDS	grpE	BSU_25480	Chaperones/ protein folding, Heat shock proteins	-0.02	0.983412556615375
hpxW.5458	CDS	hpxW	BSU_36100	Proteins of unknown function	0.02	0.993042718787676
ywdF.5735	CDS	ywdF	BSU_37980	Proteins of unknown function	0.02	0.989388329126466
yycR.6076	CDS	yycR	BSU_40250	Poorly characterized/ putative enzymes	-0.02	0.984589148470519
rsuA_murJ.4556	intergenic_UTR	rsuA_murJ	BSU_30035	rRNA modification and maturation/ based on similarity	-0.02	0.986583903490911
kbl.2551	CDS	kbl	BSU_17000	Utilization of threonine/ glycine	-0.02	0.993042718787676
ytpR.4524	CDS	ytpR	BSU_29820	Aminoacyl-tRNA synthetases, Potential RNA/ Ribosome-binding proteins	0.02	0.983412556615375
queE.2048	CDS	queE	BSU_13740	tRNA modification and maturation	0.02	0.984589148470519
gmuA.898	CDS	gmuA	BSU_05820	Utilization of glucomannan, Sugar specific PTS proteins, Phosphorylation on a His residue	0.02	na
yfmG.1136	CDS	yfmG	BSU_07480	Proteins of unknown function, Phosphorylation on an Arg residue	-0.02	0.987164124564105
ydiK.926	CDS	ydiK	BSU_06000	Membrane proteins, Proteins of unknown function	0.02	0.983412556615375
S259.1146	S_feature	S259	new_826720_827251	na	0.01	0.993042718787676
qoxD_qoxC.5758	intergenic_UTR	qoxD_qoxC	BSU_38140	Terminal oxidases, Membrane proteins	0.01	0.983412556615375
acpS.722	CDS	acpS	BSU_04620	Biosynthesis of fatty acids, Essential genes	0.01	0.983412556615375
sacP.5743	CDS	sacP	BSU_38050	Utilization of sucrose, Control of PRD-type regulators, Membrane proteins, Sugar specific PTS proteins, Trigger enzymes of the PTS that control the activity of PRD-containing transcription factors, Phosphorylation on a Cys residue	0.01	0.993002754808667
serA.3484	CDS	serA	BSU_23070	Biosynthesis/ acquisition of serine/ glycine/ alanine, Membrane proteins	0.01	0.983412556615375
coaA.3582	CDS	coaA	BSU_23760	Biosynthesis of coenzyme A	-0.01	0.984181182512329
ytxH_ytxG.4519	intergenic_UTR	ytxH_ytxG	BSU_29770	General stress proteins (controlled by SigB), Phosphorylation on an Arg residue, Other highly expressed unknown proteins	0.01	0.985064693894239
yqhQ.3686	CDS	yqhQ	BSU_24490	Sporulation proteins/ other, General stress proteins (controlled by SigB), Membrane proteins	0.01	0.983412556615375
linK.1251	CDS	linK	BSU_08300	Two-component system response regulators, Phosphorylation on an Asp residue	-0.01	0.985408138650217
tepJ.2526	CDS	tepJ	BSU_16799	Additional germination proteins, Proteolysis during sporulation/ germination	-0.01	na
rplI.6117	CDS	rplI	BSU_40500	Ribosomal proteins	-0.01	0.984181182512329
spoVT.98	CDS	spoVT	BSU_00560	Transcription factors/ other, Sporulation proteins/ other	-0.01	0.983412556615375
yrvJ.4162	CDS	yrvJ	BSU_27580	Secreted proteins, Cell wall/ other	-0.01	0.983412556615375
polYA.3600	CDS	polYA	BSU_23870	DNA repair/ recombination, Other proteins	0.01	0.984589148470519
kswB.5047	transcript	kswB	BSU_misc_RNA_54	na	0.01	0.989388329126466
yqhY.3666	CDS	yqhY	BSU_24330	Quasi-essential genes, Proteins of unknown function, Potential role in the control of metabolism	0.01	0.983412556615375
rbsR_rbsK.5431	intergenic_UTR	rbsR_rbsK	BSU_35910	Utilization of ribose, Transcription factors/ other	-0.01	0.993042718787676
nocA_rsmG.6196	intergenic_UTR	nocA_rsmG	BSU_40990	Membrane proteins, Other genes	-0.01	0.987164124564105
yxbG.6015	CDS	yxbG	BSU_39840	General stress proteins (controlled by SigB), Poorly characterized/ putative enzymes	0.01	0.984589148470519
ytlQ_ytlP.4547	intergenic_UTR	ytlQ_ytlP	BSU_29950	Proteins of unknown function, Swarming	-0.01	0.990904190846242
hemA.4260	CDS	hemA	BSU_28170	Biosynthesis of heme/ siroheme	-0.01	0.987164124564105
cdsA_dxr.2482	intergenic_UTR	cdsA_dxr	BSU_16540	Biosynthesis of phospholipids, Essential genes, Membrane proteins	-0.01	0.987164124564105
yunF.4903	CDS	yunF	BSU_32390	Proteins of unknown function	0.01	0.984589148470519
yisT.1611	CDS	yisT	BSU_10860	Genetics/ other/ based on similarity	-0.01	0.988579394261335
ftsY.2392	CDS	ftsY	BSU_15950	Protein secretion, Sporulation proteins/ other, Membrane proteins, Essential genes	-0.01	0.985005016117655
tatCY.925	CDS	tatCY	BSU_05990	Protein secretion, Membrane proteins	-0.01	0.984589148470519
mrgA.4994	CDS	mrgA	BSU_32990	Acquisition of iron / Other, Resistance against oxidative and electrophile stress, Acquisition of iron / Other	0.01	0.984589148470519
S835.3332	S_feature	S835	new_2320214_2320354_c	na	-0.01	0.987164124564105
yscB.4376	CDS	yscB	BSU_28890	Proteins of unknown function	0.01	0.983412556615375
S1461.5712	S_feature	S1461	new_3882015_3882097_c	na	-0.01	0.993042718787676
yeeA_yeeB.1051	intergenic_UTR	yeeA_yeeB	BSU_06760	Other regulators	-0.01	0.989173504158572
fabG.2384	CDS	fabG	BSU_15910	Biosynthesis of fatty acids, Essential genes	-0.01	0.983412556615375
ywfM.5692	CDS	ywfM	BSU_37630	Membrane proteins, Proteins of unknown function	-0.01	0.993042718787676
hemE.1501	CDS	hemE	BSU_10120	Biosynthesis of heme/ siroheme	0.01	0.990904190846242
ctaB_ctaC.2223	intergenic_UTR	ctaB_ctaC	BSU_14880	Biosynthesis of heme/ siroheme, Membrane proteins	-0.01	0.98717372514101
yvbJ.5122	CDS	yvbJ	BSU_33880	Membrane proteins, Proteins of unknown function	0.01	0.984589148470519
yobQ_yobR.2886	intergenic_UTR	yobQ_yobR	BSU_19050	Transcription factor/ other/ based on similarity	-0.01	0.993042718787676
yraL_yraK.4045	intergenic_UTR	yraL_yraK	BSU_26900	Proteins of unknown function	-0.01	0.992692982972706
spoVIF.1760	CDS	spoVIF	BSU_11810	Sporulation proteins/ other	0.01	na
S1338.5299	sRNA_independent	S1338	new_3605398_3606736_c	na	0.01	0.98717372514101
S783.3128	sRNA_independent	S783	new_2203985_2204049_c	na	-0.01	0.989173504158572
flhP_flhO.5504	intergenic_UTR	flhP_flhO	BSU_36390	Flagellar proteins, Secreted proteins, Swarming	-0.01	0.987164124564105
yjcR.1788	CDS	yjcR	BSU_11960	Proteins of unknown function	-0.01	na
hemC_hemX.4258	intergenic_UTR	hemC_hemX	BSU_28150	Biosynthesis of heme/ siroheme	0.01	0.991069734839458
yxnA.6036	CDS	yxnA	BSU_40000	General stress proteins (controlled by SigB), Poorly characterized/ putative enzymes	-0.01	0.987164124564105
dtd.4165	CDS	dtd	BSU_27590	Translation/ other	0.01	0.984589148470519
yxcE.6009	CDS	yxcE	BSU_39790	Membrane proteins, Proteins of unknown function	0.01	0.984589148470519
ydgC.867	CDS	ydgC	BSU_05580	Transcription factor/ other/ based on similarity	0.01	0.987164124564105
yfiR.1259	CDS	yfiR	BSU_08370	Transcription factor/ other/ based on similarity	0.01	0.988579394261335
rpsB.2472	CDS	rpsB	BSU_16490	Ribosomal proteins, Essential genes, Universally conserved proteins	-0.01	0.985064693894239
ylqB.2393	CDS	ylqB	BSU_15960	Proteins controlling the activity of the kinases, Proteins controlling the activity of the kinases, Secreted proteins	-0.01	0.985005016117655
yhdT.1421	CDS	yhdT	BSU_09590	Membrane proteins, Magnesium uptake/ efflux	-0.01	0.984589148470519
mccA.4106	CDS	mccA	BSU_27260	Biosynthesis/ acquisition of cysteine	0.01	0.993042718787676
recX.1275	CDS	recX	BSU_08520	Other proteins	0.01	0.985064693894239
fecC.1144	CDS	fecC	BSU_07520	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, Secreted proteins	0.01	0.985064693894239
yeeB_yeeC.1052	intergenic_UTR	yeeB_yeeC	BSU_06770	Proteins of unknown function	0.01	0.990904190846242
ydiF.919	CDS	ydiF	BSU_05950	Unknown ABC transporters	-0.01	0.986583903490911
cgeE.2993	CDS	cgeE	BSU_19750	Not yet assigned	-0.01	0.986709277604964
yybP.6128	CDS	yybP	BSU_40560	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	-0.01	na
recU.3370	CDS	recU	BSU_22310	DNA repair/ recombination, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Double strand breaks repair	0.01	0.987478656564864
hslO.125	CDS	hslO	BSU_00710	Chaperone/ protein folding/ based on similarity, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.01	0.987164124564105
ytmB.4622	CDS	ytmB	BSU_30570	Proteins of unknown function	-0.01	0.994012981679286
walJ_walI.6097	intergenic_UTR	walJ_walI	BSU_40370	Biosynthesis of peptidoglycan, Other genes, Biosynthesis of peptidoglycan, Mismatch repair (MMR)	-0.01	0.994012981679286
murF.714	CDS	murF	BSU_04570	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Essential genes	-0.01	0.987164124564105
ypzE.3482	CDS	ypzE	BSU_23060	Proteins of unknown function, Potential regulatory elements	-0.01	0.989924597833555
yopD.3155	CDS	yopD	BSU_20930	SP-beta prophage, Membrane proteins	-0.01	0.98717372514101
rpmI.4373	CDS	rpmI	BSU_28860	Ribosomal proteins	-0.01	0.987761583631493
ywzH.5812	CDS	ywzH	BSU_38499	Proteins of unknown function, Potential regulatory elements	0.01	0.988579394261335
pepT.5872	CDS	pepT	BSU_38920	Utilization of peptides	0.01	0.987164124564105
ilvE.385	CDS	ilvE	BSU_02390	Biosynthesis/ acquisition of branched-chain amino acids	-0.01	0.989222249177032
spoIIID.5510	CDS	spoIIID	BSU_36420	Transcription factors/ other, Sporulation proteins/ other	0.01	na
yraH.4052	CDS	yraH	BSU_26940	Proteins of unknown function	0.01	0.993042718787676
yrzB_rimF.4129	intergenic_UTR	yrzB_rimF	BSU_27380	Proteins of unknown function, Potential RNA/ Ribosome-binding proteins	0.01	0.98732451130703
comN.4177	CDS	comN	BSU_27660	Genetic competence, Genetic competence	0.01	0.987164124564105
bacC.5702	CDS	bacC	BSU_37720	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.01	0.988579394261335
yccK.438	CDS	yccK	BSU_02770	Other transporters	-0.01	0.989173504158572
comA_comP.4788	intergenic_UTR	comA_comP	BSU_31680	Genetic competence, Two-component system response regulators, Quorum sensing, Genetic competence, Phosphorylation on an Asp residue	0.01	0.993042718787676
tpx.4470	CDS	tpx	BSU_29490	Resistance against oxidative and electrophile stress	-0.01	0.987164124564105
ctaG.2232	CDS	ctaG	BSU_14930	Terminal oxidases, Protein maturation, Membrane proteins	0.01	0.989154811382022
accA.4423	CDS	accA	BSU_29200	Biosynthesis of fatty acids, Essential genes	-0.01	0.987164124564105
S1390.5459	S_feature	S1390	new_3719173_3720884	na	-0.01	0.988488218370194
tmk_darA.52	intergenic_UTR	tmk_darA	BSU_00280	Biosynthesis/ acquisition of pyrimidine nucleotides, Essential genes	-0.01	0.991069734839458
hisC.3421	CDS	hisC	BSU_22620	Biosynthesis/ acquisition of aromatic amino acids, Biosynthesis/ acquisition of histidine	-0.01	0.990422504299413
glgB.4675	CDS	glgB	BSU_30980	Biosynthesis of glycogen, Sporulation proteins/ other	-0.01	0.996209295151618
rplT_rpmI.4372	intergenic_UTR	rplT_rpmI	BSU_28850	Ribosomal proteins, RNA binding regulators, Essential genes	0.01	0.989154811382022
S497.2055	S_feature	S497	new_1445542_1445637	na	0.01	0.996729510144397
rlmH_yyzF.6073	intergenic_UTR	rlmH_yyzF	BSU_40230	rRNA modification and maturation/ based on similarity	-0.01	0.991069734839458
ybxG.339	CDS	ybxG	BSU_02060	Membrane proteins, APC superfamily, Biosynthesis/ acquisition of serine/ glycine/ alanine, Biosynthesis/ acquisition of lysine/ threonine, Utilization of threonine/ glycine	-0.01	0.987164124564105
pbtQ.603	CDS	pbtQ	BSU_03830	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, Secreted proteins	-0.01	0.988579394261335
recF_remB.11	intergenic_UTR	recF_remB	BSU_00040	DNA repair/ recombination, Other proteins	-0.01	0.988768253332085
ypbD.3475	CDS	ypbD	BSU_23010	Membrane proteins, Proteins of unknown function	-0.01	0.988579394261335
yvyF.5354	CDS	yvyF	BSU_35440	Flagellar proteins/ based on similarity	-0.01	0.987164124564105
ybdJ_ybdK.331	intergenic_UTR	ybdJ_ybdK	BSU_02000	Two-component system response regulators, Phosphorylation on an Asp residue	-0.01	na
smc_ftsY.2391	intergenic_UTR	smc_ftsY	BSU_15940	DNA condensation/ segregation, Essential genes	-0.01	0.993042718787676
ydhK.894	CDS	ydhK	BSU_05790	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	-0.01	0.993042718787676
bshBB_yojF.2950	intergenic_UTR	bshBB_yojF	BSU_19460	Biosynthesis of bacillithiol, Resistance against oxidative and electrophile stress	-0.01	0.993042718787676
sinI.3704	CDS	sinI	BSU_24600	Control of transcription factor (other than two-component system), Transition state regulators, Biofilm formation, Regulation	-0.01	0.993042718787676
yfnD.1114	CDS	yfnD	BSU_07310	Sporulation proteins/ other	-0.01	0.994012981679286
ytzE.4554	CDS	ytzE	BSU_30020	Transcription factor/ other/ based on similarity	0.01	0.993042718787676
yqiI.3644	CDS	yqiI	BSU_24190	Utilization of cell wall components, Cell wall degradation/ turnover/ Additional genes	-0.01	0.995717252287462
yneR_plsY.2729	intergenic_UTR	yneR_plsY	BSU_18060	TCA cycle	0.01	0.990904190846242
recN_argR.3653	intergenic_UTR	recN_argR	BSU_24240	DNA repair/ recombination, Other proteins	0.01	0.993652847214087
rapG.6083	CDS	rapG	BSU_40300	Protein phosphatases, Response regulator aspartate phosphatase, Quorum sensing	-0.01	0.993042718787676
ydgH.877	CDS	ydgH	BSU_05650	Membrane proteins, Other transporters	0.01	0.993042718787676
yrzB.4128	CDS	yrzB	BSU_27380	Proteins of unknown function, Potential RNA/ Ribosome-binding proteins	-0.01	0.989388329126466
psdA.5235	CDS	psdA	BSU_34700	Resistance against toxins/ antibiotics, Membrane proteins, Export of peptides	-0.01	0.993042718787676
fecD_fecC.1143	intergenic_UTR	fecD_fecC	BSU_07510	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores	0.01	0.994012981679286
murP.284	CDS	murP	BSU_01680	Utilization of cell wall components, Utilization of amino sugars, Sugar specific PTS proteins, Phosphorylation on a Cys residue, Utilization of amino sugars	-0.01	0.993364512922489
ylaF.2206	CDS	ylaF	BSU_14760	Membrane proteins, Proteins of unknown function	0.01	0.995089666651216
rplC.197	CDS	rplC	BSU_01160	Ribosomal proteins, Essential genes, Universally conserved proteins	0.01	0.989924597833555
parE_parC.2735	intergenic_UTR	parE_parC	BSU_18090	DNA condensation/ segregation, Essential genes	0.01	0.995089666651216
qoxB.5760	CDS	qoxB	BSU_38160	Terminal oxidases, Membrane proteins	0.01	0.992786390027537
yjbA.1690	CDS	yjbA	BSU_11410	Sporulation proteins/ other	-0.01	0.993042718787676
S1414.5541	S_feature	S1414	new_3769195_3769288_c	na	-0.01	0.996800285698506
mneS.985	CDS	mneS	BSU_06320	Membrane proteins, Metal ion exporters, Manganese, Other exporters	-0.01	0.995089666651216
yplQ.3284	CDS	yplQ	BSU_21790	Membrane proteins, Lipid metabolism/ other	0.01	0.993042718787676
ktrB.4695	CDS	ktrB	BSU_31100	Coping with hyper-osmotic stress, Membrane proteins, Metal ion transporter, Potassium uptake/ export	0.01	0.994012981679286
gltX.157	CDS	gltX	BSU_00920	Aminoacyl-tRNA synthetases, Essential genes, Universally conserved proteins	0.01	0.989924597833555
infC.4375	CDS	infC	BSU_28870	Translation factors, Essential genes	-0.01	0.993042718787676
roxS.1718	transcript	roxS	BSU_misc_RNA_67	Regulatory RNAs	0.01	0.996423195322131
mscL.5498	CDS	mscL	BSU_36360	Coping with hypo-osmotic stress, Membrane proteins	0.01	0.995089666651216
cotN.4251	CDS	cotN	BSU_28100	Class III	-0.01	0.996800285698506
ydgD.868	CDS	ydgD	BSU_05590	Membrane proteins, Proteins of unknown function	0.01	0.993042718787676
qoxD.5756	CDS	qoxD	BSU_38140	Terminal oxidases, Membrane proteins	-0.01	0.993042718787676
spsI.5717	CDS	spsI	BSU_37840	Biosynthesis of rhamnose (for the exosporium), Sporulation proteins/ other	0.01	0.996800285698506
minJ.5321	CDS	minJ	BSU_35220	Membrane proteins, The Min system, Cell shape, Swarming	0.01	0.994012981679286
S657.2687	S_feature	S657	new_1916003_1916622	na	-0.01	na
alrA.725	CDS	alrA	BSU_04640	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Essential genes, Biosynthesis/acquisition of L- and D-alanine	-0.01	0.993042718787676
opuAC.476	CDS	opuAC	BSU_03000	Coping with hyper-osmotic stress, Membrane proteins, Uptake of compatible solutes for osmoprotection	-0.01	0.994012981679286
tagC.5411	CDS	tagC	BSU_35770	Biosynthesis of teichoic acid, Biosynthesis of teichoic acid	0.0	0.996010315798522
ydcO.761	CDS	ydcO	BSU_04840	ICEBs1	0.0	na
ycbO.412	CDS	ycbO	BSU_02580	Membrane proteins, Proteins of unknown function	-0.0	0.996209295151618
rlmBB.4343	CDS	rlmBB	BSU_28650	rRNA modification and maturation	-0.0	0.993042718787676
rasP.2484	CDS	rasP	BSU_16560	Control of sigma factors, Membrane proteins, Other genes, Additional proteins involved in proteolysis, Protein secretion	-0.0	0.993042718787676
ykoJ.1981	CDS	ykoJ	BSU_13280	Proteins of unknown function	0.0	0.996209295151618
yhcZ.1390	CDS	yhcZ	BSU_09330	Two-component system response regulators, Phosphorylation on an Asp residue	0.0	0.995717252287462
tcyC.571	CDS	tcyC	BSU_03590	Biosynthesis/ acquisition of cysteine, Membrane proteins, Uptake of amino acids	-0.0	0.993042718787676
ynaD.2629	CDS	ynaD	BSU_17520	Translation/ other/ based on similarity, Protein acetylase/ deacetylase/ based on similarity	-0.0	0.996729510144397
bdhJ.4745	CDS	bdhJ	BSU_31370	Resistance against other toxic compounds (nitric oxide, phenolic acids, flavonoids, oxalate)	0.0	0.994012981679286
menA.5810	CDS	menA	BSU_38490	Biosynthesis of menaquinone, Essential genes, Membrane proteins	-0.0	0.994012981679286
fliW.5344	CDS	fliW	BSU_35380	Flagellar proteins	0.0	0.994012981679286
yjcK.1773	CDS	yjcK	BSU_11890	Translation/ other/ based on similarity, Protein acetylase/ deacetylase/ based on similarity	0.0	0.995571134948469
brxJ_ytxH.4517	intergenic_UTR	brxJ_ytxH	BSU_29760	General stress proteins (controlled by SigB), Phosphorylation on either a Ser, Thr or Tyr residue	0.0	0.995717252287462
pgsA.2540	CDS	pgsA	BSU_16920	Biosynthesis of phospholipids, Essential genes, Membrane proteins	-0.0	0.995089666651216
